CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
0b9911efc58d80a1da583281b54d9aedd24e0cc3329c1cf5ebc9d2db6553d213f355a99af7fbda387f40bc27e9f4c9808971089e382f0f720b29b5f366c0c453,JD264128,,6/14/2020 18:15,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",6/14/2020 18:45,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,9800,S,HALSTED ST,2223,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,1,6,41.7158702,-87.64321014,POINT (-87.643210139548 41.715870203216)
077d1eadd2cdfcdca792f66081369284b66fc5cdf39a9a1993c5648a513beb150d56fbd372349b4378c8a2509c133f33ea809194c069ca3c43becaa6f72b8136,JB473395,,10/12/2018 18:19,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",10/12/2018 18:21,UNABLE TO DETERMINE,NOT APPLICABLE,5599,N,NAGLE AVE,1622,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,18,6,10,41.98288295,-87.78758816,POINT (-87.787588154962 41.982882946329)
0606529bbea7dc0c028a423c0ea8ac6c8d651e1f5a90236f2c73e50ce5210dc58178208b0439ce89a20fe49a139ab19931dc55a606d41ae8d59699ff66e69e4b,JC561021,,12/25/2019 23:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",12/26/2019 17:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4600,W,WASHINGTON BLVD,1113,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,5,0,23,4,12,41.88198444,-87.74016301,POINT (-87.740163011434 41.881984434835)
03d39c3818ebf9e1875d6f095b8576e2b1c925758b193014b0c15514a0e69e3063cf3a32dd7b5a8ff6c1fef95b1689001f8a6258386e8d01bc5fad2d4ec22609,JC108974,,1/7/2019 6:30,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",1/7/2019 9:36,FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,8500,S,LAFAYETTE AVE,622,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,6,2,1,41.73986618,-87.62568002,POINT (-87.625680022386 41.73986617455)
091b963b579b520e7bc3276ecf3bf4c18cce5003bc0ea623bc2efc6de6341f772127daac806560d2359833780bfa4cb1d758f29765bff41bf4977acae9b767e1,JF154398,,2/24/2022 8:50,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,OTHER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2/24/2022 9:20,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2986,S,ARCHER AVE,913,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,5,2,41.84045224,-87.66069964,POINT (-87.660699642205 41.840452241923)
069534a09b0e18669a8024adab379b0398a644eaef5da117b0a764780860c75d232081b191d2b727d53ffb94962a8c902e58a153b31faf5226ac2ddc355f9574,JD107606,,1/7/2020 16:50,20,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,1/7/2020 17:00,UNABLE TO DETERMINE,NOT APPLICABLE,3,W,TERMINAL ST,1653,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,16,3,1,,,
079b2f1651ccb1601a1047d20eddffb26add58f19eb7090982fc805c88e928442d82982da35602b42fe6ced94328a618439a85738149aeb0e5b363848c515583,JF126179,,1/27/2022 19:20,35,UNKNOWN,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",1/27/2022 19:20,FOLLOWING TOO CLOSELY,NOT APPLICABLE,10301,S,DR MARTIN LUTHER KING JR DR,512,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,5,1,41.70722605,-87.61361869,POINT (-87.613618684744 41.707226050474)
0c0850e8ca7ed4c6b9b886d0f662d08ec6029bd0d2d75407db3b25197acf7470ef33680e7da4c625671458d316c943d9327e9a22d4eaf199e509e96108218822,JE314106,,7/25/2021 21:32,20,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,REAR TO SIDE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",7/25/2021 21:33,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,3831,N,RECREATION DR,1925,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,21,1,7,41.95275839,-87.64420886,POINT (-87.644208860236 41.952758393387)
016d379cb4be0c15727a84b0005fec881a36c622c955562df7b87e43f88dc7e2bf200f516dfcfc1074b7147afdcf78e8000a5f6c914dc8ab06e1b263ab57cf1c,JA401059,,8/22/2017 0:58,35,LANE USE MARKING,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,2,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",8/22/2017 0:59,IMPROPER LANE USAGE,UNABLE TO DETERMINE,45,N,AUSTIN BLVD,1513,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,0,3,8,41.88147817,-87.77455622,POINT (-87.774556222768 41.881478168408)
00a35871e3d5782060346fe3d18ba265fcfd3d0c087b25e9ea4b568684a0a04e8024e387d60825fb4e2e3546fa26f4b89a17430513ad342a20542861af7fcbd5,JD371796,Y,9/16/2020 3:00,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DARKNESS,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,9/18/2020 20:16,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2331,S,SPRINGFIELD AVE,1013,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,3,4,9,41.84885918,-87.72208918,POINT (-87.72208918176 41.848859181941)
0b4645c1023e4d270decf4d9a414fe082742a6e13f5c9f597055045e40c759710c9f1bd5359d5ead51321886ea21cb94387c2b9b973eec819a5521baf4cd225d,JF283804,,6/17/2022 18:52,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",6/17/2022 18:55,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,5503,W,NORTH AVE,2532,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,18,6,6,41.90929355,-87.7634569,POINT (-87.763456901444 41.909293550196)
0a50fd8df8e4636dc935b3248034f5dd915baaa38b2a2a32c89f56cc2c6b9a77996dde1a3074b9ba222fea5dac5cdb8931b839f93099054f0ddad47dadc6c7ea,JD263491,,6/14/2020 0:20,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",6/14/2020 0:26,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,8600,S,DR MARTIN LUTHER KING JR DR,632,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,0,1,6,41.73823713,-87.61471974,POINT (-87.614719741289 41.738237130412)
091ef876b642fab16601bb08971ffd097132308944c52ae9ac847f751301b0dde7efd1a02b0a018c45221690407d4a498296f75f994c4b41d74117e2bbda414f,JD318363,,8/2/2020 12:20,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",8/2/2020 12:40,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,1598,W,BELMONT AVE,1922,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,12,1,8,41.93980784,-87.66854329,POINT (-87.66854329066 41.939807839766)
08e93188f270809a579be7235d7d231bb2ef9ec95d7503d6d1cf8d3bca71e384795ee450e2d49e98a4232dc2ee7e8dad0f74fbb955043d1727647f921b560d1c,JC268211,,5/18/2019 13:24,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,OTHER OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,5/18/2019 13:25,NOT APPLICABLE,NOT APPLICABLE,4800,N,AUSTIN AVE,1622,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,13,7,5,41.96762485,-87.77743074,POINT (-87.777430736114 41.967624849006)
0a3fa7d6cd6ab30b314e9593c41e97b16af7e0b1895018ff2876f91eb8436d9cf73d6026b2eadccdf5b4954915936bc4ae161d1f038583a546580e3ac4084cb0,JA285028,,5/30/2017 12:28,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ALLEY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",5/30/2017 13:11,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",NOT APPLICABLE,644,N,PINE AVE,1524,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,12,3,5,41.89244662,-87.76361761,POINT (-87.763617610677 41.892446621934)
0134df062325935ccef7574255c2340ed631670ca53b3b544a9983d96b175f4f51bb47bfb255cd5b1164bce643bbf523bbed1d870f3ced8c0d47ae2177b5112d,JC256727,,5/9/2019 18:30,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",5/9/2019 18:33,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1123,E,47TH ST,222,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,4,0,18,5,5,41.80951554,-87.5983106,POINT (-87.598310598258 41.809515535867)
0ad5ee904258b07fe622c5532e1cbb1411f9d43fefe2314e1825488314a6a8e5c6f8bc0ee2a5af6e85b2f6fab63e13ad5a609667a54de717273af85fbd827af1,JG109240,,1/9/2023 0:45,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",1/9/2023 0:50,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,149,W,103RD ST,512,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,3,0,0,2,1,41.70699724,-87.62782628,POINT (-87.627826280725 41.706997243106)
00b83985bb300443d8b7a7b35cdb6cc7f87f232400ca0b6df13ac3db5a1c0d384f4a3618e742038c1c7472d9d9bf73efb890ee9c65e1f2b7e6f713c6edfa1c9a,JC471516,,10/13/2019 18:17,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAWN,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",10/13/2019 19:00,FOLLOWING TOO CLOSELY,NOT APPLICABLE,700,S,MICHIGAN AVE,123,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,1,10,41.87309549,-87.62434525,POINT (-87.624345247792 41.873095485332)
064a1f6c06ae0f4bee1cf645a61d327abb72102a367730713aa1dc0890666bce6f0f3f65bce05d0378b185ec9922268a8417f4545ee01c55a691dadac46d3ab5,JE322685,,8/1/2021 21:42,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DARKNESS,PEDALCYCLIST,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,$500 OR LESS,8/1/2021 21:44,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,2432,W,OGDEN AVE,1023,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,21,1,8,41.86446116,-87.68718582,POINT (-87.687185819796 41.864461160433)
0b38b66605b408a44f12ce814987f2507169346bac2cc635e706f8cc4338c0daae03a8c2bbe1690bdc2a3698cddcd9c74f2d751b4450d5e16817cb1909d938a1,JB269524,,5/19/2018 1:25,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",OVERTURNED,NOT DIVIDED,2,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",5/19/2018 1:33,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",NOT APPLICABLE,1458,S,UNION AVE,1232,,,,,,,2,NONINCAPACITATING INJURY,2,0,0,2,0,1,0,1,7,5,41.86185257,-87.64507393,POINT (-87.645073931345 41.861852573741)
07328fb0f29021acf429de7a29583a8751c10522e40a42b5f71d12c651e6de11d14a4980dde50ced7dd71804cf093803db29b80c8bf3ab4c9c0aa02dac18db01,JC363672,,7/25/2019 8:15,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",7/25/2019 9:35,IMPROPER BACKING,UNABLE TO DETERMINE,2057,W,CERMAK RD,1034,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,8,5,7,41.85203031,-87.67809097,POINT (-87.678090973042 41.852030309894)
0a433045beb0cadd3fec242a67ebfa6f258df6361037faa288778c69569de28dd0e5246d07b68cfb950bc4e9971b4d5d6358d32fa033bf6cf556809f721a030f,JD184329,,3/13/2020 13:28,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",3/13/2020 13:28,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,2500,S,ROCKWELL ST,1034,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,6,3,41.84646973,-87.69053673,POINT (-87.690536727474 41.846469730413)
0718bc8905a2d26ca1d598189d2c6530806ed13a4763190e4b634b81cb4f27db41be36500cb9ffd6180383b29945e3ba27be673f6524b644fd94337a0ec98637,JE242301,,5/24/2021 19:25,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DUSK,REAR END,FOUR WAY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",5/25/2021 12:45,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,6700,S,JEFFERY BLVD,332,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,19,2,5,41.77336841,-87.57663855,POINT (-87.576638552177 41.773368408547)
03942fe01214b2398c68e65045c16e3756e89a0756753437ac71df7a20980031b4bc4739c834206d23f08c45a9a4fb7e77ade197851ce151e9e4e08fe08ce6f3,JE480810,,12/17/2021 15:00,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",12/17/2021 15:45,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2347,W,GRACE ST,1921,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,6,12,41.95027914,-87.68779405,POINT (-87.68779405104 41.950279135465)
00d07dfccad80e17d3441b11ae7922b133a159f968d73e161eb20947ffc5a6cc761f39774614f748c88152543fede8f6988dee0c30974835dc9d9e123acb355c,JB368506,,7/28/2018 1:35,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,OTHER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"$501 - $1,500",7/28/2018 1:39,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3759,W,CHICAGO AVE,1112,,,,,,,3,NONINCAPACITATING INJURY,1,0,0,1,0,3,0,1,7,7,41.89530385,-87.7211291,POINT (-87.721129103593 41.895303846381)
0b8d19022683dfc4bee57d6d59d41817a5defaae73a81e2e2618e4ae6ac1f51e5810869fe3d593e1b86a32b471fd892456539bf38ccd149aa3ab6a3c7bb8e4b7,JE348703,,8/24/2021 17:30,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",8/24/2021 17:50,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3041,W,LAWRENCE AVE,1713,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,5,0,17,3,8,41.96837065,-87.70526125,POINT (-87.705261250237 41.968370650498)
043ac93ca4f6e2b27ebe1b930035bdddafc70378b1b70d194e060bcdcc9cdbd693a6c5e3a1f9ae2df2dbf555526d5bff52482b53ccbe58b45100d15f83fcbc1a,JD456315,,12/11/2020 16:29,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,OTHER,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",12/11/2020 16:40,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER TURNING/NO SIGNAL,4017,S,ARCHER AVE,921,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,16,6,12,41.82067578,-87.69327632,POINT (-87.693276321847 41.820675781551)
09fe9791d8b149689e07aa7dd7fd25b8a69360129f02abad844e5bf9a6dc485f266f534381a1c3a7a885f29e4792b5ed920cb3327f48d3f3ec2535579f3ef64e,JF403733,,9/20/2022 13:00,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,Y,"$501 - $1,500",9/20/2022 14:00,UNABLE TO DETERMINE,NOT APPLICABLE,8357,S,COTTAGE GROVE AVE,632,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,13,3,9,41.74226463,-87.60483675,POINT (-87.604836752016 41.742264630727)
02429332d35c873686baae04a06e87f2f59859fca2004873d55286bcc086114def2f05505d1114e71436a87ad13d3378133057134df51d6eff2334757ddf0fff,JB448428,,9/24/2018 7:59,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",9/24/2018 8:15,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4127,W,DEVON AVE,1711,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,2,9,41.99713297,-87.7324975,POINT (-87.732497500444 41.99713296951)
0512d9339b43c181e7b6ecf6824a2ed1297dd9438962177e74e9debac4bdfc22fce1d215ef0ce1e7a48d93e0011c47fb4d91ed16312037b74a068b2cbd81ccf9,JC405608,,8/24/2019 15:30,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",8/24/2019 16:00,UNABLE TO DETERMINE,NOT APPLICABLE,9400,S,ASHLAND AVE,2221,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,7,8,41.72294122,-87.66286287,POINT (-87.662862871273 41.72294121821)
0a975ec5127b4ef7ae2ad5a61b518ef7377bbcc34f0c9cfcf82183a475e4ac91654ceec1d265f9fde715c1e63665a1d16d33acba1554a797c73117d9120845fc,JE257366,,6/7/2021 16:30,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",6/7/2021 17:14,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,1530,W,LAWRENCE AVE,2032,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,16,2,6,41.96898976,-87.66884472,POINT (-87.668844718118 41.968989760172)
04250ed5e14e94b7172f3dae3be92ef14cf429d5c74cff0747e47ad90ccf8c87e90f94e9a4a93a9dfae92cc64cac964deab9715dc00baeb04701fad235acf0ab,JD224021,,5/4/2020 13:30,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR TO FRONT,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",5/4/2020 13:30,DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,2299,W,JACKSON BLVD,1225,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,2,5,41.87746597,-87.68381007,POINT (-87.683810064811 41.877465972995)
0857ef4a797093f80ac2638533d4470e0ec24bf6de9b3ff09dae5d6af29dffb7b5d547e31e227cd1ba9f4ad2c6d39fff9ae76a09e2e93827ff8d9d12968a291e,JB382130,,8/6/2018 17:40,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,6,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",8/6/2018 17:40,NOT APPLICABLE,NOT APPLICABLE,198,S,MICHIGAN AVE,112,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,7,0,17,2,8,41.87961696,-87.62449996,POINT (-87.624499957019 41.879616960921)
0b8f3fb5b5712de22daa4179911fa6a1e32d01fef7c96a2f8c4963e637b225a5e2ecc7a895cd4f14653ed405c455f6cac0c1cc23c334c82c2f2234de50683021,JE108333,,1/9/2021 20:30,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",1/9/2021 21:20,IMPROPER BACKING,UNABLE TO DETERMINE,9531,S,AVENUE M,432,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,20,7,1,41.7220139,-87.5375637,POINT (-87.537563695206 41.722013894693)
0afeed4a6c901956436100de4ff2560f3c7ac7139a1ee4558a29784df61cc0c1f505f00f097cdc9ee3c8647cbcf51d4af183970656c4e6d605abcae29bfe954d,JC188195,,3/16/2019 18:24,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DUSK,ANGLE,ONE-WAY,3,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,"OVER $1,500",3/16/2019 18:45,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,2,E,87TH ST,632,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,5,0,18,7,3,41.73641095,-87.62408713,POINT (-87.624087133574 41.736410950037)
06a17057836350d95e2835406bb6791489da0e0a08ce3e06b71785d2e38e0a8cda476df3f9367a3e44dace79b2f5c1aebf712a432117d36dd41cfeff49cf1a84,JD242792,N,5/25/2020 19:40,30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",5/25/2020 21:47,UNABLE TO DETERMINE,NOT APPLICABLE,1057,N,HARDING AVE,1112,,,,,,,4,NO INDICATION OF INJURY,0,0,0,0,0,1,0,19,2,5,41.90071433,-87.72487268,POINT (-87.72487268257 41.900714325786)
